sample_id,lake_name,year,date_sampled,parameter,sample_location,value
2389,Wawasee,2015,28-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.018
2443,Atwood,2016,28-Jun-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.002
2452,South Twin,2016,5-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.014
2466,Chapel pit,2016,20-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.002
2474,Springs Valley (Tucker),2016,18-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.002
2516,North Twin,2016,13-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.002
2563,Horshoe,2017,12-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.002
2598,Cedar,2017,31-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.006
2599,Barton,2017,31-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.006
2648,Little Bause,2018,26-Jun-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2670,Bass (N. Chain),2018,9-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.018
2394,Yellowwood,2015,29-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.01
2455,Lake of the Woods,2016,5-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.26
2463,Maxinkuckee,2016,12-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.004
2572,Goldeneye,2017,17-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.008
2606,Upper Long,2017,31-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.215
2610,Lawrence,2017,7-Aug-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.47
2646,McClish,2018,25-Jun-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.008
2688,Pretty,2018,23-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.049
2344,Blackman,2015,6-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.107
2368,Goose,2015,21-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.159
2369,Failing,2015,20-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.027
2440,Beaver Dam,2016,27-Jun-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.004
2506,Story (Lower),2016,8-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.333
2605,Latta,2017,31-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.12
2654,"Twin Pitts, West",2018,2-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.0088
2682,Goshen Dam Pond,2018,17-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2701,Chapel Pit,2018,26-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.006
2714,Scheister,2018,31-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.286
2350,Bass (N.Chain),2015,14-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.01
2385,Oswego,2015,28-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.211
2390,Webster,2015,28-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.176
2500,Rothenberger,2016,2-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,1.228
2522,Hunter,2016,15-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.004
2564,West,2017,12-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.002
2567,Long,2017,17-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.013
2568,Loomis,2017,17-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.583
2587,Jimmerson,2017,24-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.01
2678,Pleasant,2018,16-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.006
2679,Syl-Van,2018,16-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.006
2698,University,2018,25-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.334
2365,Hale,2015,15-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.554
2464,Holem,2016,12-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.088
2489,Knapp,2016,26-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.302
2509,Hamiliton,2016,8-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.489
2542,Mongo Mill Pond,2017,21-Jun-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2632,George,2018,25-Jun-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.031
2658,Bobcat,2018,3-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.017
2689,Big Long,2018,23-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.11
2717,Redbud,2018,7-Aug-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.206
2718,Locust,2018,7-Aug-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.006
2353,Hog,2015,14-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.014
2361,Skunk,2015,15-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.01
2377,Sycamore,2015,22-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.01
2578,Schlamm,2017,17-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.006
2681,Latta,2018,16-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.166
2690,Dallas,2018,23-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.498
2335,Atwood,2015,29-Jun-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.01
2379,Trimble,2015,22-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2446,Tippecanoe,2016,28-Jun-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.052
2473,Elk Creek #9,2016,19-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.002
2539,Atwood,2017,19-Jun-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.004
2574,Bowen,2017,17-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,1.267
2588,Snow,2017,24-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.014
2643,Silver,2018,25-Jun-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.017
2659,Skunk,2018,3-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.015
2700,Clear,2018,26-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.009
2716,Spencer,2018,6-Aug-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.008
2356,Long,2015,13-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.01
2382,Center,2015,28-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.24
2458,Long,2016,11-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.004
2485,Fletcher,2016,25-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.112
2499,Goldeneye,2016,1-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.002
2604,Adams,2017,31-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.052
2607,Kiser,2017,7-Aug-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2634,Big Otter,2018,25-Jun-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.142
2640,Gordy,2018,26-Jun-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.067
2694,Big Chapman,2018,24-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.011
2332,Oliver,2015,29-Jun-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.01
2442,Dallas,2016,27-Jun-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.044
2454,Still,2016,5-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.004
2505,Bixler,2016,2-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.397
2547,Engle,2017,26-Jun-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.008
2553,Tipsaw,2017,5-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.007
2642,Loon,2018,25-Jun-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.012
2687,Brokesha,2018,23-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.011
2693,Tippecanoe,2018,24-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.076
2704,Fry,2018,26-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2331,Otter,2015,30-Jun-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.01
2370,Marsh,2015,20-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.102
2375,Redbud,2015,22-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.041
2449,Upper Long,2016,6-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.158
2514,Monroe (Lower),2016,10-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.1905
2524,Simonton,2016,15-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.004
2544,Henry,2017,21-Jun-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.013
2561,Chapel Pit,2017,11-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2589,Pleasant,2017,24-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.005
2601,Otter,2017,31-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.017
2608,Big Chapman,2017,7-Aug-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.013
2611,Mill Pond,2017,7-Aug-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2337,Big Turkey,2015,29-Jun-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.013
2367,Goldeneye,2015,21-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2483,Skunk,2016,27-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.006
2501,Nauvoo,2016,2-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.308
2521,Diamond,2016,16-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.041
2540,Westler,2017,19-Jun-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.065
2613,Hartz,2017,8-Aug-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.307
2615,Mansfield Reservoir (Hardin),2017,8-Aug-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.368
2672,Canada,2018,10-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.018
2684,Upper Long,2018,17-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.212
2691,Syracuse,2018,23-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.017
2715,Stump Jumper,2018,31-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.009
2345,Loon,2015,6-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2351,Fish (Lower),2015,14-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2357,Clear (LaPorte),2015,13-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2364,Hackberry,2015,15-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.01
2579,Starve Hollow,2017,17-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.009
2638,Engle,2018,26-Jun-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.008
2649,Knapp,2018,26-Jun-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.159
2657,Fox,2018,3-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.015
2347,Big Otter,2015,7-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.07
2448,Hoffman,2016,6-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.014
2465,Lower Fry,2016,20-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2507,Story (Upper),2016,8-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.036
2586,Trout,2017,19-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.731
2620,Brookville,2017,15-Aug-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2635,Little Otter,2018,25-Jun-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.038
2674,Loomis,2018,10-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.393
2349,Hartz,2015,14-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.183
2383,James,2015,28-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.254
2543,Big Turkey,2017,21-Jun-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.068
2683,Rothenberger,2018,17-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.014
2711,Mississinewa Res.,2018,31-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.028
2355,Canada,2015,13-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.062
2384,North Little,2015,27-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.049
2450,Rider,2016,6-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2498,Banning,2016,1-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.004
2545,Webster,2017,26-Jun-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.138
2602,Golden,2017,31-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.171
2393,Grouse Ridge,2015,29-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.01
2441,Westler,2016,27-Jun-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.0505
2461,Lake of the Woods,2016,12-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.344
2472,Spurgeon Hollow,2016,19-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.002
2488,Robinson,2016,26-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.231
2541,Rider,2017,21-Jun-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.009
2666,Thomas,2018,9-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.022
2444,Miller (Chain-O),2016,28-Jun-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.2505
2451,Webster,2016,5-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.236
2495,Prairie Creek Reservoir,2016,3-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.116
2508,Ball,2016,8-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.302
2639,Duely,2018,26-Jun-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.159
2665,Kings,2018,9-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.87
2328,Shriner,2015,30-Jun-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.367
2336,Round,2015,30-Jun-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.435
2341,Hindman,2015,7-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.113
2456,Bear,2016,6-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.23
2523,Steinbarger,2016,16-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.176
2538,Story (Upper),2017,19-Jun-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.138
2647,Port Mitchell,2018,26-Jun-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.094
2652,Prides Creek,2018,2-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.214
2352,Fish (Upper),2015,14-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.01
2372,Nauvoo,2015,20-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.425
2515,University,2016,10-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.3655
2577,Oak,2017,17-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.004
2580,Crosley,2017,17-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.006
2597,Sylvan,2017,11-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.35
2636,Golden,2018,25-Jun-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.069
2644,Hogback,2018,25-Jun-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.115
2680,Nauvoo,2018,16-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.268
2386,Prairie Creek Reservoir,2015,27-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.134
2494,Eagle Creek Reservoir,2016,3-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.423
2655,Scales,2018,2-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.174
2692,Webster,2018,24-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.338
2329,Crane,2015,30-Jun-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.761
2333,Martin,2015,29-Jun-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.023
2490,Sawmill,2016,26-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.025
2614,Mississinewa Reservoir,2017,8-Aug-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2401,Geist Reservoir,2015,5-Aug-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2416,Manitou,2015,10-Aug-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.4098
2476,Ferdinand City Old,2016,18-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.002
2573,Miller (Chain-O),2017,17-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.309
2575,Dock,2017,17-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.273
2592,Steinbarger,2017,24-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.365
2710,Prarie Creek Res.,2018,30-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.043
2334,Bear,2015,29-Jun-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.197
2343,Royer,2015,6-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.173
2462,Gilbert,2016,12-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.118
2581,Versailles,2017,17-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.028
2582,Molenkramer Res,2017,17-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2609,Sawmill,2017,7-Aug-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.162
2685,Sand,2018,17-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.186
2699,Shakamak,2018,26-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.028
2520,Bartley,2016,16-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.7195
2583,Bischoff Res.,2017,17-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.667
2585,Woods (Big Blue #3),2017,17-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.006
2590,Nasby Mill Pond,2017,24-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2669,Potato Cr. (Worster),2018,9-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.036
2695,Little Chapman,2018,24-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.027
2706,Starve Hollow,2018,30-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.041
2709,Middlefork Res.,2018,30-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2376,Red Pine,2015,22-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2419,Cagles Mill (Cataract),2015,11-Aug-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.0185
2471,Brush Creek Reservoir,2016,19-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.128
2486,Shaffer,2016,25-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2487,Freeman,2016,25-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.066
2373,Ridinger,2015,21-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.099
2387,St. Joseph Reservoir,2015,27-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2418,Mansfield Reservoir (Hardin),2015,11-Aug-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.012
2457,Wolf,2016,11-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.004
2519,Crane,2016,16-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.936
2546,Fish,2017,26-Jun-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.774
2591,Waldron,2017,24-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.502
2594,Loon,2017,25-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.271
2650,Baugher,2018,26-Jun-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.493
2703,Big Fry,2018,26-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.009
2713,Cagles Mill (Cataract),2018,31-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.051
2584,Manlove,2017,17-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2569,Riddles,2017,17-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,1.489
2697,Little Pike,2018,24-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2510,Lemon,2016,10-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.22
2633,Fish,2018,25-Jun-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.213
2696,Pike,2018,24-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.306
2330,Port Mitchell,2015,30-Jun-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.261
2381,Carr,2015,28-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.857
2447,McClures,2016,28-Jun-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.217
2503,Palestine,2016,1-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.528
2556,Dale Reservoir,2017,10-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2668,Riddles,2018,9-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,1.129
2702,Impoundment No. 26,2018,26-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.028
2342,Shipshewana,2015,6-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2371,Mud (Chain of Lakes),2015,21-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.218
2415,King,2015,10-Aug-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.6395
2445,Muncie,2016,28-Jun-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.742
2459,George (Hobart),2016,11-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2481,Green Valley,2016,27-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.367
2497,Sellers,2016,1-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.323
2675,J.C. Murphy,2018,10-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.223
2460,Cedar,2016,11-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.008
2484,Bass,2016,25-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.006
2493,Cagles Mill (Cataract),2016,3-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.009
2595,Robinson,2017,25-Jul-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.251
2637,Steinbarger,2018,26-Jun-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.083
2480,Sullivan,2016,27-Jul-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.126
2686,Bowen,2018,17-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,1.108
2707,Versailles,2018,30-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.143
2339,Loon,2015,7-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.2
2656,Ferdinand City New,2018,2-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.028
2708,Woods (Big Blue #3),2018,30-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.026
2338,Larwill,2015,7-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,1.015
2417,Waveland,2015,11-Aug-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2496,Molenkramer Reservoir,2016,3-Aug-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2612,Bass,2017,8-Aug-17,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2671,Tamarack,2018,10-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2340,Little Bause,2015,7-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2358,Cedar,2015,13-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2712,Waveland,2018,31-Jul-18,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.07
2380,Willow,2015,22-Jul-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
2403,Scales,2015,3-Aug-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.274
2404,Schlamm,2015,3-Aug-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.01
2405,John Hay,2015,3-Aug-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.01
2406,Starve Hollow,2015,3-Aug-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.01
2407,Brush Creek Reservoir,2015,3-Aug-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.084
2408,Huntingburg City,2015,4-Aug-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.01
2409,White Oak #2,2015,4-Aug-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.01
2410,Crystal,2015,4-Aug-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.154
2411,Kickapoo,2015,4-Aug-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.056
2412,Shakamak,2015,4-Aug-15,Soluble Reactive Phosphorus (mg/L),Hypolimnion,0.167
2435,North Twin,2016,15-Jun-16,Soluble Reactive Phosphorus (mg/L),Hypolimnion,NA
