sample_id,lake_name,lake_type,ecoregion_3,year,date_sampled,parameter,value
2685,Sand,Natural Lake,MI-IN Till Plain,2018,17-Jul-18,Zooplankton (NU/L),7
2699,Shakamak,Impoundment,Interior River Lowland,2018,26-Jul-18,Zooplankton (NU/L),27
2520,Bartley,Natural Lake,MI-IN Till Plain,2016,16-Aug-16,Zooplankton (NU/L),169
2583,Bischoff Res.,Impoundment,Eastern Corn Belt Plain,2017,17-Jul-17,Zooplankton (NU/L),48
2585,Woods (Big Blue #3),Impoundment,Eastern Corn Belt Plain,2017,17-Jul-17,Zooplankton (NU/L),413
2590,Nasby Mill Pond,Impoundment,MI-IN Till Plain,2017,24-Jul-17,Zooplankton (NU/L),NA
2669,Potato Cr. (Worster),Impoundment,MI-IN Till Plain,2018,9-Jul-18,Zooplankton (NU/L),198
2695,Little Chapman,Natural Lake,MI-IN Till Plain,2018,24-Jul-18,Zooplankton (NU/L),26
2706,Starve Hollow,Impoundment,Eastern Corn Belt Plain,2018,30-Jul-18,Zooplankton (NU/L),189
2709,Middlefork Res.,Impoundment,Eastern Corn Belt Plain,2018,30-Jul-18,Zooplankton (NU/L),55
2376,Red Pine,Surface Mine Lake,Interior River Lowland,2015,22-Jul-15,Zooplankton (NU/L),2146
2419,Cagles Mill (Cataract),Impoundment,Interior River,2015,11-Aug-15,Zooplankton (NU/L),45
2471,Brush Creek Reservoir,Impoundment,Eastern Corn Belt Plain,2016,19-Jul-16,Zooplankton (NU/L),23
2486,Shaffer,Impoundment,MI-IN Till Plain,2016,25-Jul-16,Zooplankton (NU/L),NA
2487,Freeman,Impoundment,Eastern Corn Belt Plain,2016,25-Jul-16,Zooplankton (NU/L),38
2373,Ridinger,Natural Lake,MI-IN Till Plain,2015,21-Jul-15,Zooplankton (NU/L),71
2387,St. Joseph Reservoir,Impoundment,Eastern Corn Belt Plain,2015,27-Jul-15,Zooplankton (NU/L),10
2418,Mansfield Reservoir (Hardin),Impoundment,Interior River Lowland,2015,11-Aug-15,Zooplankton (NU/L),22
2457,Wolf,Natural Lake,Central Corn Belt Plain,2016,11-Jul-16,Zooplankton (NU/L),134
2519,Crane,Natural Lake,MI-IN Till Plain,2016,16-Aug-16,Zooplankton (NU/L),11
2546,Fish,Natural Lake,MI-IN Till Plain,2017,26-Jun-17,Zooplankton (NU/L),15
2591,Waldron,Natural Lake,MI-IN Till Plain,2017,24-Jul-17,Zooplankton (NU/L),4
2594,Loon,Natural Lake,MI-IN Till Plain,2017,25-Jul-17,Zooplankton (NU/L),26
2650,Baugher,Natural Lake,MI-IN Till Plain,2018,26-Jun-18,Zooplankton (NU/L),34
2703,Big Fry,Surface Mine Lake,Interior River Lowland,2018,26-Jul-18,Zooplankton (NU/L),92
2713,Cagles Mill (Cataract),Impoundment,Interior River,2018,31-Jul-18,Zooplankton (NU/L),28
2584,Manlove,Impoundment,Eastern Corn Belt Plain,2017,17-Jul-17,Zooplankton (NU/L),776
2569,Riddles,Natural Lake,MI-IN Till Plain,2017,17-Jul-17,Zooplankton (NU/L),171
2697,Little Pike,Natural Lake,MI-IN Till Plain,2018,24-Jul-18,Zooplankton (NU/L),48
2510,Lemon,Impoundment,Interior River,2016,10-Aug-16,Zooplankton (NU/L),49
2633,Fish,Natural Lake,MI-IN Till Plain,2018,25-Jun-18,Zooplankton (NU/L),37
2696,Pike,Natural Lake,MI-IN Till Plain,2018,24-Jul-18,Zooplankton (NU/L),21
2330,Port Mitchell,Natural Lake,MI-IN Till Plain,2015,30-Jun-15,Zooplankton (NU/L),54
2381,Carr,Natural Lake,MI-IN Till Plain,2015,28-Jul-15,Zooplankton (NU/L),77
2447,McClures,Natural Lake,MI-IN Till Plain,2016,28-Jun-16,Zooplankton (NU/L),NA
2503,Palestine,Impoundment,MI-IN Till Plain,2016,1-Aug-16,Zooplankton (NU/L),NA
2556,Dale Reservoir,Impoundment,Interior River Lowland,2017,10-Jul-17,Zooplankton (NU/L),122
2668,Riddles,Natural Lake,MI-IN Till Plain,2018,9-Jul-18,Zooplankton (NU/L),21
2702,Impoundment No. 26,Surface Mine Lake,Interior River Lowland,2018,26-Jul-18,Zooplankton (NU/L),7
2342,Shipshewana,Natural Lake,MI-IN Till Plain,2015,6-Jul-15,Zooplankton (NU/L),672
2371,Mud (Chain of Lakes),Natural Lake,MI-IN Till Plain,2015,21-Jul-15,Zooplankton (NU/L),186
2415,King,Natural Lake,MI-IN Till Plain,2015,10-Aug-15,Zooplankton (NU/L),236
2445,Muncie,Natural Lake,MI-IN Till Plain,2016,28-Jun-16,Zooplankton (NU/L),14
2459,George (Hobart),Impoundment,Central Corn Belt Plain,2016,11-Jul-16,Zooplankton (NU/L),274
2481,Green Valley,Impoundment,Central Corn Belt Plain,2016,27-Jul-16,Zooplankton (NU/L),69
2497,Sellers,Natural Lake,MI-IN Till Plain,2016,1-Aug-16,Zooplankton (NU/L),70
2675,J.C. Murphy,Impoundment,Central Corn Belt Plain,2018,10-Jul-18,Zooplankton (NU/L),127
2460,Cedar,Natural Lake,Central Corn Belt Plain,2016,11-Jul-16,Zooplankton (NU/L),1768
2484,Bass,Natural Lake,MI-IN Till Plain,2016,25-Jul-16,Zooplankton (NU/L),NA
2493,Cagles Mill (Cataract),Impoundment,Interior River,2016,3-Aug-16,Zooplankton (NU/L),39
2595,Robinson,Natural Lake,MI-IN Till Plain,2017,25-Jul-17,Zooplankton (NU/L),27
2637,Steinbarger,Natural Lake,MI-IN Till Plain,2018,26-Jun-18,Zooplankton (NU/L),25
2480,Sullivan,Impoundment,Interior River Lowland,2016,27-Jul-16,Zooplankton (NU/L),55
2686,Bowen,Natural Lake,MI-IN Till Plain,2018,17-Jul-18,Zooplankton (NU/L),9
2707,Versailles,Impoundment,Eastern Corn Belt Plain,2018,30-Jul-18,Zooplankton (NU/L),12
2339,Loon,Natural Lake,MI-IN Till Plain,2015,7-Jul-15,Zooplankton (NU/L),NA
2656,Ferdinand City New,Impoundment,Interior River,2018,2-Jul-18,Zooplankton (NU/L),391
2708,Woods (Big Blue #3),Impoundment,Eastern Corn Belt Plain,2018,30-Jul-18,Zooplankton (NU/L),48
2338,Larwill,Natural Lake,MI-IN Till Plain,2015,7-Jul-15,Zooplankton (NU/L),47
2417,Waveland,Impoundment,Eastern Corn Belt Plain,2015,11-Aug-15,Zooplankton (NU/L),142
2496,Molenkramer Reservoir,Impoundment,Eastern Corn Belt Plain,2016,3-Aug-16,Zooplankton (NU/L),313
2612,Bass,Natural Lake,MI-IN Till Plain,2017,8-Aug-17,Zooplankton (NU/L),9
2671,Tamarack,Natural Lake,MI-IN Till Plain,2018,10-Jul-18,Zooplankton (NU/L),105
2340,Little Bause,Natural Lake,MI-IN Till Plain,2015,7-Jul-15,Zooplankton (NU/L),665
2358,Cedar,Natural Lake,Central Corn Belt Plain,2015,13-Jul-15,Zooplankton (NU/L),334
2712,Waveland,Impoundment,Eastern Corn Belt Plain,2018,31-Jul-18,Zooplankton (NU/L),22
2380,Willow,Surface Mine Lake,Interior River Lowland,2015,22-Jul-15,Zooplankton (NU/L),78
2403,Scales,Surface Mine Lake,Interior River Lowland,2015,3-Aug-15,Zooplankton (NU/L),24
2404,Schlamm,Impoundment,Eastern Corn Belt Plain,2015,3-Aug-15,Zooplankton (NU/L),81
2405,John Hay,Impoundment,Interior River,2015,3-Aug-15,Zooplankton (NU/L),269
2406,Starve Hollow,Impoundment,Eastern Corn Belt Plain,2015,3-Aug-15,Zooplankton (NU/L),449
2407,Brush Creek Reservoir,Impoundment,Eastern Corn Belt Plain,2015,3-Aug-15,Zooplankton (NU/L),42
2408,Huntingburg City,Impoundment,Interior River Lowland,2015,4-Aug-15,Zooplankton (NU/L),64
2409,White Oak #2,NA,Interior River Lowland,2015,4-Aug-15,Zooplankton (NU/L),11
2410,Crystal,Surface Mine Lake,Interior River Lowland,2015,4-Aug-15,Zooplankton (NU/L),14
2411,Kickapoo,Impoundment,Interior River Lowland,2015,4-Aug-15,Zooplankton (NU/L),18
2412,Shakamak,Impoundment,Interior River Lowland,2015,4-Aug-15,Zooplankton (NU/L),9
2435,North Twin,Natural Lake,MI-IN Till Plain,2016,15-Jun-16,Zooplankton (NU/L),NA
2436,North Twin,Natural Lake,MI-IN Till Plain,2016,15-Jun-16,Zooplankton (NU/L),NA
2437,North Twin,Natural Lake,MI-IN Till Plain,2016,15-Jun-16,Zooplankton (NU/L),NA
2663,Fry,Surface Mine Lake,Interior River Lowland,2018,3-Jul-18,Zooplankton (NU/L),NA
2453,South Twin,Natural Lake,MI-IN Till Plain,2016,5-Jul-16,Zooplankton (NU/L),NA
2477,Ferdinand City New,Impoundment,Interior River,2016,18-Jul-16,Zooplankton (NU/L),196
2548,Simonton,Natural Lake,MI-IN Till Plain,2017,28-Jun-17,Zooplankton (NU/L),NA
2549,Hunter,Natural Lake,MI-IN Till Plain,2017,28-Jun-17,Zooplankton (NU/L),52
2550,Fish,Natural Lake,MI-IN Till Plain,2017,28-Jun-17,Zooplankton (NU/L),93
2551,Banning,Natural Lake,MI-IN Till Plain,2017,28-Jun-17,Zooplankton (NU/L),632
2552,Little Barbee,Natural Lake,MI-IN Till Plain,2017,28-Jun-17,Zooplankton (NU/L),31
2558,Benefiel,Surface Mine Lake,Interior River Lowland,2017,11-Jul-17,Zooplankton (NU/L),209
2673,Mink,Natural Lake,Central Corn Belt Plain,2018,10-Jul-18,Zooplankton (NU/L),NA
2651,Robinson,Natural Lake,MI-IN Till Plain,2018,26-Jun-18,Zooplankton (NU/L),84
2616,Airline,Surface Mine Lake,Interior River Lowland,2017,11-Jul-17,zoo_cells_mL,0
2467,Gambill,Surface Mine Lake,Interior River Lowland,2016,20-Jul-16,zoo_cells_mL,NA
2570,Eagle,Natural Lake,MI-IN Till Plain,2017,17-Jul-17,zoo_cells_mL,0
2559,Hale,Surface Mine Lake,Interior River Lowland,2017,10-Jul-17,zoo_cells_mL,0
2576,Deam,Impoundment,Interior River,2017,17-Jul-17,zoo_cells_mL,0
2439,Gage,Natural Lake,MI-IN Till Plain,2016,27-Jun-16,zoo_cells_mL,0
2526,Nasby Mill Pond,Impoundment,MI-IN Till Plain,2016,15-Aug-16,zoo_cells_mL,NA
2555,Chrisney,Impoundment,Interior River Lowland,2017,10-Jul-17,zoo_cells_mL,0
2571,Price,Natural Lake,MI-IN Till Plain,2017,17-Jul-17,zoo_cells_mL,0
2311,Griffy,Impoundment,Interior River,2015,30-Apr-15,zoo_cells_mL,0
2363,Gambill,Surface Mine Lake,Interior River Lowland,2015,15-Jul-15,zoo_cells_mL,0
2402,Boones Pond,Surface Mine Lake,Eastern Corn Belt Plain,2015,5-Aug-15,zoo_cells_mL,0
2525,George,Natural Lake,MI-IN Till Plain,2016,15-Aug-16,zoo_cells_mL,0
2603,McClish,Natural Lake,MI-IN Till Plain,2017,31-Jul-17,zoo_cells_mL,0
2468,Mayfield,Surface Mine Lake,Interior River Lowland,2016,20-Jul-16,zoo_cells_mL,0
2475,Celina,Impoundment,Interior River,2016,18-Jul-16,zoo_cells_mL,0
2565,Hammond,Surface Mine Lake,Interior River Lowland,2017,12-Jul-17,zoo_cells_mL,0
2346,Green,Natural Lake,MI-IN Till Plain,2015,6-Jul-15,zoo_cells_mL,0
2362,Turtle,Surface Mine Lake,Interior River Lowland,2015,15-Jul-15,zoo_cells_mL,0
2378,Todd,Surface Mine Lake,Interior River Lowland,2015,22-Jul-15,zoo_cells_mL,0
2388,Summit,Impoundment,Eastern Corn Belt Plain,2015,27-Jul-15,zoo_cells_mL,0
2560,Mayfield,Surface Mine Lake,Interior River Lowland,2017,11-Jul-17,zoo_cells_mL,0
2621,Griffy,Impoundment,Interior River,2017,15-Aug-17,zoo_cells_mL,0
2653,"Twin Pitts, East",Surface Mine Lake,Interior River Lowland,2018,2-Jul-18,zoo_cells_mL,0
2676,Gooseneck,Natural Lake,MI-IN Till Plain,2018,16-Jul-18,zoo_cells_mL,0
2677,"Failing ""Gentian""",Natural Lake,MI-IN Till Plain,2018,16-Jul-18,zoo_cells_mL,0
2705,Scott,Surface Mine Lake,Interior River Lowland,2018,26-Jul-18,zoo_cells_mL,0
2504,Pretty,Natural Lake,MI-IN Till Plain,2016,2-Aug-16,zoo_cells_mL,0
2554,John Hay,Impoundment,Interior River,2017,10-Jul-17,zoo_cells_mL,0
2557,Patoka Reservoir,Impoundment,Interior River,2017,10-Jul-17,zoo_cells_mL,0
2596,Clair,Surface Mine Lake,Eastern Corn Belt Plain,2017,25-Jul-17,zoo_cells_mL,0
2600,Crooked,Natural Lake,MI-IN Till Plain,2017,31-Jul-17,zoo_cells_mL,0
2660,Bass,Surface Mine Lake,Interior River Lowland,2018,3-Jul-18,zoo_cells_mL,0
2667,Lawrence,Natural Lake,MI-IN Till Plain,2018,9-Jul-18,zoo_cells_mL,0
2374,Goodman,Surface Mine Lake,Interior River Lowland,2015,22-Jul-15,zoo_cells_mL,0
2469,Redbud,Surface Mine Lake,Interior River Lowland,2016,20-Jul-16,zoo_cells_mL,0
2482,Star,Surface Mine Lake,Interior River Lowland,2016,27-Jul-16,zoo_cells_mL,0
2566,White Pine,Surface Mine Lake,Interior River Lowland,2017,12-Jul-17,zoo_cells_mL,0
2359,T Lake,Surface Mine Lake,Interior River Lowland,2015,15-Jul-15,zoo_cells_mL,0
2438,Silver,Natural Lake,MI-IN Till Plain,2016,27-Jun-16,zoo_cells_mL,0
2470,Hackberry,Surface Mine Lake,Interior River Lowland,2016,20-Jul-16,zoo_cells_mL,0
2478,Chrisney,Impoundment,Interior River Lowland,2016,18-Jul-16,zoo_cells_mL,1
2479,Scheister,Surface Mine Lake,Interior River Lowland,2016,27-Jul-16,zoo_cells_mL,0
2491,Kuhn,Natural Lake,MI-IN Till Plain,2016,26-Jul-16,zoo_cells_mL,0
2502,South Twin,Natural Lake,MI-IN Till Plain,2016,2-Aug-16,zoo_cells_mL,NA
2593,Crooked,Natural Lake,MI-IN Till Plain,2017,25-Jul-17,zoo_cells_mL,0
2360,Bobcat,Surface Mine Lake,Interior River Lowland,2015,15-Jul-15,zoo_cells_mL,0
2366,Bass,Surface Mine Lake,Interior River Lowland,2015,15-Jul-15,zoo_cells_mL,0
2389,Wawasee,Natural Lake,MI-IN Till Plain,2015,28-Jul-15,zoo_cells_mL,0
2443,Atwood,Natural Lake,MI-IN Till Plain,2016,28-Jun-16,zoo_cells_mL,0
2452,South Twin,Natural Lake,MI-IN Till Plain,2016,5-Jul-16,zoo_cells_mL,0
2466,Chapel pit,Surface Mine Lake,Interior River Lowland,2016,20-Jul-16,zoo_cells_mL,0
2474,Springs Valley (Tucker),Impoundment,Interior River,2016,18-Jul-16,zoo_cells_mL,0
2516,North Twin,Natural Lake,MI-IN Till Plain,2016,13-Aug-16,zoo_cells_mL,0
2563,Horshoe,Surface Mine Lake,Interior River Lowland,2017,12-Jul-17,zoo_cells_mL,0
2598,Cedar,Natural Lake,MI-IN Till Plain,2017,31-Jul-17,zoo_cells_mL,0
2599,Barton,Natural Lake,MI-IN Till Plain,2017,31-Jul-17,zoo_cells_mL,0
2648,Little Bause,Natural Lake,MI-IN Till Plain,2018,26-Jun-18,zoo_cells_mL,0
2670,Bass (N. Chain),Natural Lake,MI-IN Till Plain,2018,9-Jul-18,zoo_cells_mL,0
2394,Yellowwood,Impoundment,Interior River,2015,29-Jul-15,zoo_cells_mL,0
2455,Lake of the Woods,Natural Lake,MI-IN Till Plain,2016,5-Jul-16,zoo_cells_mL,0
2463,Maxinkuckee,Natural Lake,MI-IN Till Plain,2016,12-Jul-16,zoo_cells_mL,0
2572,Goldeneye,Impoundment,MI-IN Till Plain,2017,17-Jul-17,zoo_cells_mL,2
2606,Upper Long,Natural Lake,MI-IN Till Plain,2017,31-Jul-17,zoo_cells_mL,0
2610,Lawrence,Natural Lake,MI-IN Till Plain,2017,7-Aug-17,zoo_cells_mL,0
2646,McClish,Natural Lake,MI-IN Till Plain,2018,25-Jun-18,zoo_cells_mL,0
2688,Pretty,Natural Lake,MI-IN Till Plain,2018,23-Jul-18,zoo_cells_mL,0
2344,Blackman,Natural Lake,MI-IN Till Plain,2015,6-Jul-15,zoo_cells_mL,0
2368,Goose,Natural Lake,MI-IN Till Plain,2015,21-Jul-15,zoo_cells_mL,0
2369,Failing,Natural Lake,MI-IN Till Plain,2015,20-Jul-15,zoo_cells_mL,0
2440,Beaver Dam,Natural Lake,MI-IN Till Plain,2016,27-Jun-16,zoo_cells_mL,0
2506,Story (Lower),Natural Lake,MI-IN Till Plain,2016,8-Aug-16,zoo_cells_mL,0
2605,Latta,Natural Lake,MI-IN Till Plain,2017,31-Jul-17,zoo_cells_mL,0
2654,"Twin Pitts, West",Surface Mine Lake,Interior River Lowland,2018,2-Jul-18,zoo_cells_mL,0
2682,Goshen Dam Pond,Impoundment,MI-IN Till Plain,2018,17-Jul-18,zoo_cells_mL,NA
2701,Chapel Pit,Surface Mine Lake,Interior River Lowland,2018,26-Jul-18,zoo_cells_mL,0
2714,Scheister,Surface Mine Lake,Interior River Lowland,2018,31-Jul-18,zoo_cells_mL,0
2350,Bass (N.Chain),Natural Lake,MI-IN Till Plain,2015,14-Jul-15,zoo_cells_mL,0
2385,Oswego,Natural Lake,MI-IN Till Plain,2015,28-Jul-15,zoo_cells_mL,0
2390,Webster,Natural Lake,MI-IN Till Plain,2015,28-Jul-15,zoo_cells_mL,0
2500,Rothenberger,Natural Lake,MI-IN Till Plain,2016,2-Aug-16,zoo_cells_mL,0
2522,Hunter,Natural Lake,MI-IN Till Plain,2016,15-Aug-16,zoo_cells_mL,0
2564,West,Surface Mine Lake,Interior River Lowland,2017,12-Jul-17,zoo_cells_mL,0
2567,Long,Natural Lake,Central Corn Belt Plain,2017,17-Jul-17,zoo_cells_mL,0
2568,Loomis,Natural Lake,Central Corn Belt Plain,2017,17-Jul-17,zoo_cells_mL,0
2587,Jimmerson,Natural Lake,MI-IN Till Plain,2017,24-Jul-17,zoo_cells_mL,0
2678,Pleasant,Natural Lake,MI-IN Till Plain,2018,16-Jul-18,zoo_cells_mL,0
2679,Syl-Van,Natural Lake,MI-IN Till Plain,2018,16-Jul-18,zoo_cells_mL,0
2698,University,Impoundment,Interior River,2018,25-Jul-18,zoo_cells_mL,0
2365,Hale,Surface Mine Lake,Interior River Lowland,2015,15-Jul-15,zoo_cells_mL,0
2464,Holem,Natural Lake,MI-IN Till Plain,2016,12-Jul-16,zoo_cells_mL,0
2489,Knapp,Natural Lake,MI-IN Till Plain,2016,26-Jul-16,zoo_cells_mL,0
2509,Hamiliton,Natural Lake,MI-IN Till Plain,2016,8-Aug-16,zoo_cells_mL,0
2542,Mongo Mill Pond,Natural Lake,MI-IN Till Plain,2017,21-Jun-17,zoo_cells_mL,0
2632,George,Natural Lake,MI-IN Till Plain,2018,25-Jun-18,zoo_cells_mL,0
2658,Bobcat,Surface Mine Lake,Interior River Lowland,2018,3-Jul-18,zoo_cells_mL,0
2689,Big Long,Natural Lake,MI-IN Till Plain,2018,23-Jul-18,zoo_cells_mL,0
2717,Redbud,Surface Mine Lake,Interior River Lowland,2018,7-Aug-18,zoo_cells_mL,0
2718,Locust,Surface Mine Lake,Interior River Lowland,2018,7-Aug-18,zoo_cells_mL,0
2353,Hog,Natural Lake,MI-IN Till Plain,2015,14-Jul-15,zoo_cells_mL,0
2361,Skunk,Surface Mine Lake,Interior River Lowland,2015,15-Jul-15,zoo_cells_mL,0
2377,Sycamore,Surface Mine Lake,Interior River Lowland,2015,22-Jul-15,zoo_cells_mL,0
2578,Schlamm,Impoundment,Interior River,2017,17-Jul-17,zoo_cells_mL,0
2681,Latta,Natural Lake,MI-IN Till Plain,2018,16-Jul-18,zoo_cells_mL,0
2690,Dallas,Natural Lake,MI-IN Till Plain,2018,23-Jul-18,zoo_cells_mL,0
2335,Atwood,Impoundment,NA,2015,29-Jun-15,zoo_cells_mL,0
2379,Trimble,Surface Mine Lake,Interior River Lowland,2015,22-Jul-15,zoo_cells_mL,0
2446,Tippecanoe,Natural Lake,MI-IN Till Plain,2016,28-Jun-16,zoo_cells_mL,0
2473,Elk Creek #9,Impoundment,Interior River,2016,19-Jul-16,zoo_cells_mL,0
2539,Atwood,Natural Lake,MI-IN Till Plain,2017,19-Jun-17,zoo_cells_mL,0
2574,Bowen,Natural Lake,MI-IN Till Plain,2017,17-Jul-17,zoo_cells_mL,0
2588,Snow,Natural Lake,MI-IN Till Plain,2017,24-Jul-17,zoo_cells_mL,0
2643,Silver,Natural Lake,MI-IN Till Plain,2018,25-Jun-18,zoo_cells_mL,0
2659,Skunk,Surface Mine Lake,Interior River Lowland,2018,3-Jul-18,zoo_cells_mL,0
2700,Clear,Surface Mine Lake,Interior River Lowland,2018,26-Jul-18,zoo_cells_mL,0
2716,Spencer,Surface Mine Lake,Interior River Lowland,2018,6-Aug-18,zoo_cells_mL,0
2356,Long,Natural Lake,Central Corn Belt Plain,2015,13-Jul-15,zoo_cells_mL,0
2382,Center,Natural Lake,MI-IN Till Plain,2015,28-Jul-15,zoo_cells_mL,0
2458,Long,Natural Lake,Central Corn Belt Plain,2016,11-Jul-16,zoo_cells_mL,0
2485,Fletcher,Natural Lake,MI-IN Till Plain,2016,25-Jul-16,zoo_cells_mL,0
2499,Goldeneye,Impoundment,MI-IN Till Plain,2016,1-Aug-16,zoo_cells_mL,0
2604,Adams,Natural Lake,MI-IN Till Plain,2017,31-Jul-17,zoo_cells_mL,0
2607,Kiser,Natural Lake,MI-IN Till Plain,2017,7-Aug-17,zoo_cells_mL,0
2634,Big Otter,Natural Lake,MI-IN Till Plain,2018,25-Jun-18,zoo_cells_mL,0
2640,Gordy,Natural Lake,MI-IN Till Plain,2018,26-Jun-18,zoo_cells_mL,0
2694,Big Chapman,Natural Lake,MI-IN Till Plain,2018,24-Jul-18,zoo_cells_mL,0
2332,Oliver,Natural Lake,MI-IN Till Plain,2015,29-Jun-15,zoo_cells_mL,0
2442,Dallas,Natural Lake,MI-IN Till Plain,2016,27-Jun-16,zoo_cells_mL,0
2454,Still,Natural Lake,MI-IN Till Plain,2016,5-Jul-16,zoo_cells_mL,0
2505,Bixler,Natural Lake,MI-IN Till Plain,2016,2-Aug-16,zoo_cells_mL,NA
2547,Engle,Natural Lake,MI-IN Till Plain,2017,26-Jun-17,zoo_cells_mL,0
2553,Tipsaw,Impoundment,Interior River,2017,5-Jul-17,zoo_cells_mL,0
2642,Loon,Natural Lake,MI-IN Till Plain,2018,25-Jun-18,zoo_cells_mL,0
2687,Brokesha,Natural Lake,MI-IN Till Plain,2018,23-Jul-18,zoo_cells_mL,0
2693,Tippecanoe,Natural Lake,MI-IN Till Plain,2018,24-Jul-18,zoo_cells_mL,0
2704,Fry,Surface Mine Lake,NA,2018,26-Jul-18,zoo_cells_mL,0
2331,Otter,Natural Lake,MI-IN Till Plain,2015,30-Jun-15,zoo_cells_mL,0
2370,Marsh,Natural Lake,MI-IN Till Plain,2015,20-Jul-15,zoo_cells_mL,0
2375,Redbud,Surface Mine Lake,Interior River Lowland,2015,22-Jul-15,zoo_cells_mL,NA
2449,Upper Long,Natural Lake,MI-IN Till Plain,2016,6-Jul-16,zoo_cells_mL,0
2514,Monroe (Lower),Impoundment,Interior River,2016,10-Aug-16,zoo_cells_mL,0
2524,Simonton,Natural Lake,MI-IN Till Plain,2016,15-Aug-16,zoo_cells_mL,0
2544,Henry,Natural Lake,MI-IN Till Plain,2017,21-Jun-17,zoo_cells_mL,0
2561,Chapel Pit,Surface Mine Lake,Interior River Lowland,2017,11-Jul-17,zoo_cells_mL,0
2589,Pleasant,Natural Lake,MI-IN Till Plain,2017,24-Jul-17,zoo_cells_mL,0
2601,Otter,Natural Lake,MI-IN Till Plain,2017,31-Jul-17,zoo_cells_mL,0
2608,Big Chapman,Natural Lake,MI-IN Till Plain,2017,7-Aug-17,zoo_cells_mL,NA
2611,Mill Pond,Natural Lake,MI-IN Till Plain,2017,7-Aug-17,zoo_cells_mL,1
2337,Big Turkey,Natural Lake,MI-IN Till Plain,2015,29-Jun-15,zoo_cells_mL,0
2367,Goldeneye,Impoundment,MI-IN Till Plain,2015,21-Jul-15,zoo_cells_mL,0
2483,Skunk,Surface Mine Lake,Interior River Lowland,2016,27-Jul-16,zoo_cells_mL,0
2501,Nauvoo,Natural Lake,MI-IN Till Plain,2016,2-Aug-16,zoo_cells_mL,0
2521,Diamond,Natural Lake,MI-IN Till Plain,2016,16-Aug-16,zoo_cells_mL,0
2540,Westler,Natural Lake,MI-IN Till Plain,2017,19-Jun-17,zoo_cells_mL,0
2613,Hartz,Natural Lake,MI-IN Till Plain,2017,8-Aug-17,zoo_cells_mL,0
2615,Mansfield Reservoir (Hardin),Impoundment,Interior River Lowland,2017,8-Aug-17,zoo_cells_mL,NA
2672,Canada,Natural Lake,Central Corn Belt Plain,2018,10-Jul-18,zoo_cells_mL,0
2684,Upper Long,Natural Lake,MI-IN Till Plain,2018,17-Jul-18,zoo_cells_mL,0
2691,Syracuse,Natural Lake,MI-IN Till Plain,2018,23-Jul-18,zoo_cells_mL,0
2715,Stump Jumper,Surface Mine Lake,Interior River Lowland,2018,31-Jul-18,zoo_cells_mL,0
2345,Loon,Natural Lake,MI-IN Till Plain,2015,6-Jul-15,zoo_cells_mL,0
2351,Fish (Lower),Natural Lake,MI-IN Till Plain,2015,14-Jul-15,zoo_cells_mL,0
2357,Clear (LaPorte),Natural Lake,MI-IN Till Plain,2015,13-Jul-15,zoo_cells_mL,0
2364,Hackberry,Surface Mine Lake,Interior River Lowland,2015,15-Jul-15,zoo_cells_mL,0
2579,Starve Hollow,Impoundment,Eastern Corn Belt Plain,2017,17-Jul-17,zoo_cells_mL,0
2638,Engle,Natural Lake,MI-IN Till Plain,2018,26-Jun-18,zoo_cells_mL,0
2649,Knapp,Natural Lake,MI-IN Till Plain,2018,26-Jun-18,zoo_cells_mL,0
2657,Fox,Surface Mine Lake,Interior River Lowland,2018,3-Jul-18,zoo_cells_mL,0
2347,Big Otter,Natural Lake,MI-IN Till Plain,2015,7-Jul-15,zoo_cells_mL,0
2448,Hoffman,Natural Lake,MI-IN Till Plain,2016,6-Jul-16,zoo_cells_mL,0
2465,Lower Fry,Surface Mine Lake,Interior River Lowland,2016,20-Jul-16,zoo_cells_mL,0
2507,Story (Upper),Natural Lake,MI-IN Till Plain,2016,8-Aug-16,zoo_cells_mL,0
2586,Trout,Surface Mine Lake,Interior River Lowland,2017,19-Jul-17,zoo_cells_mL,0
2620,Brookville,Impoundment,Eastern Corn Belt Plain,2017,15-Aug-17,zoo_cells_mL,0
2635,Little Otter,Natural Lake,MI-IN Till Plain,2018,25-Jun-18,zoo_cells_mL,0
2674,Loomis,Natural Lake,Central Corn Belt Plain,2018,10-Jul-18,zoo_cells_mL,0
2349,Hartz,Natural Lake,MI-IN Till Plain,2015,14-Jul-15,zoo_cells_mL,0
2383,James,Natural Lake,MI-IN Till Plain,2015,28-Jul-15,zoo_cells_mL,0
2543,Big Turkey,Natural Lake,MI-IN Till Plain,2017,21-Jun-17,zoo_cells_mL,0
2683,Rothenberger,Natural Lake,MI-IN Till Plain,2018,17-Jul-18,zoo_cells_mL,0
2711,Mississinewa Res.,Impoundment,Eastern Corn Belt Plain,2018,31-Jul-18,zoo_cells_mL,0
2355,Canada,Natural Lake,Central Corn Belt Plain,2015,13-Jul-15,zoo_cells_mL,0
2384,North Little,Natural Lake,MI-IN Till Plain,2015,27-Jul-15,zoo_cells_mL,0
