sample_id,lake_name,ecoregion_3,year,date_sampled,parameter,sample_location,value
2712,Waveland,Eastern Corn Belt Plain,2018,31-Jul-18,Soluble Reactive Phosphorus (mg/L),Average,0.0425
2380,Willow,Interior River Lowland,2015,22-Jul-15,Soluble Reactive Phosphorus (mg/L),Average,0.01
2403,Scales,Interior River Lowland,2015,3-Aug-15,Soluble Reactive Phosphorus (mg/L),Average,0.142
2404,Schlamm,Eastern Corn Belt Plain,2015,3-Aug-15,Soluble Reactive Phosphorus (mg/L),Average,0.01
2405,John Hay,Interior River,2015,3-Aug-15,Soluble Reactive Phosphorus (mg/L),Average,0.01
2406,Starve Hollow,Eastern Corn Belt Plain,2015,3-Aug-15,Soluble Reactive Phosphorus (mg/L),Average,0.01
2407,Brush Creek Reservoir,Eastern Corn Belt Plain,2015,3-Aug-15,Soluble Reactive Phosphorus (mg/L),Average,0.047
2408,Huntingburg City,Interior River Lowland,2015,4-Aug-15,Soluble Reactive Phosphorus (mg/L),Average,0.01
2409,White Oak #2,Interior River Lowland,2015,4-Aug-15,Soluble Reactive Phosphorus (mg/L),Average,0.01
2410,Crystal,Interior River Lowland,2015,4-Aug-15,Soluble Reactive Phosphorus (mg/L),Average,0.082
2411,Kickapoo,Interior River Lowland,2015,4-Aug-15,Soluble Reactive Phosphorus (mg/L),Average,0.033
2412,Shakamak,Interior River Lowland,2015,4-Aug-15,Soluble Reactive Phosphorus (mg/L),Average,0.0885
2435,North Twin,MI-IN Till Plain,2016,15-Jun-16,Soluble Reactive Phosphorus (mg/L),Average,0.014
2436,North Twin,MI-IN Till Plain,2016,15-Jun-16,Soluble Reactive Phosphorus (mg/L),Average,0.008
2437,North Twin,MI-IN Till Plain,2016,15-Jun-16,Soluble Reactive Phosphorus (mg/L),Average,0.037
2663,Fry,Interior River Lowland,2018,3-Jul-18,Soluble Reactive Phosphorus (mg/L),Average,NA
2453,South Twin,MI-IN Till Plain,2016,5-Jul-16,Soluble Reactive Phosphorus (mg/L),Average,0.058
2477,Ferdinand City New,Interior River,2016,18-Jul-16,Soluble Reactive Phosphorus (mg/L),Average,0.0075
2548,Simonton,MI-IN Till Plain,2017,28-Jun-17,Soluble Reactive Phosphorus (mg/L),Average,0.002
2549,Hunter,MI-IN Till Plain,2017,28-Jun-17,Soluble Reactive Phosphorus (mg/L),Average,0.0025
2550,Fish,MI-IN Till Plain,2017,28-Jun-17,Soluble Reactive Phosphorus (mg/L),Average,0.011
2551,Banning,MI-IN Till Plain,2017,28-Jun-17,Soluble Reactive Phosphorus (mg/L),Average,0.004
2552,Little Barbee,MI-IN Till Plain,2017,28-Jun-17,Soluble Reactive Phosphorus (mg/L),Average,0.1365
2558,Benefiel,Interior River Lowland,2017,11-Jul-17,Soluble Reactive Phosphorus (mg/L),Average,NA
2673,Mink,Central Corn Belt Plain,2018,10-Jul-18,Soluble Reactive Phosphorus (mg/L),Average,NA
2651,Robinson,MI-IN Till Plain,2018,26-Jun-18,Soluble Reactive Phosphorus (mg/L),Average,0.213
2616,Airline,Interior River Lowland,2017,11-Jul-17,Total Phosphorus (mg/L),Average,1.986
2467,Gambill,Interior River Lowland,2016,20-Jul-16,Total Phosphorus (mg/L),Average,0.0145
2570,Eagle,MI-IN Till Plain,2017,17-Jul-17,Total Phosphorus (mg/L),Average,0.024
2559,Hale,Interior River Lowland,2017,10-Jul-17,Total Phosphorus (mg/L),Average,0.818
2576,Deam,Interior River,2017,17-Jul-17,Total Phosphorus (mg/L),Average,0.0235
2439,Gage,MI-IN Till Plain,2016,27-Jun-16,Total Phosphorus (mg/L),Average,0.0105
2526,Nasby Mill Pond,MI-IN Till Plain,2016,15-Aug-16,Total Phosphorus (mg/L),Average,0.026
2555,Chrisney,Interior River Lowland,2017,10-Jul-17,Total Phosphorus (mg/L),Average,0.0175
2571,Price,MI-IN Till Plain,2017,17-Jul-17,Total Phosphorus (mg/L),Average,0.1055
2311,Griffy,Interior River,2015,30-Apr-15,Total Phosphorus (mg/L),Average,0.01
2363,Gambill,Interior River Lowland,2015,15-Jul-15,Total Phosphorus (mg/L),Average,0.021
2402,Boones Pond,Eastern Corn Belt Plain,2015,5-Aug-15,Total Phosphorus (mg/L),Average,0.03175
2525,George,MI-IN Till Plain,2016,15-Aug-16,Total Phosphorus (mg/L),Average,0.0505
2603,McClish,MI-IN Till Plain,2017,31-Jul-17,Total Phosphorus (mg/L),Average,0.0165
2468,Mayfield,Interior River Lowland,2016,20-Jul-16,Total Phosphorus (mg/L),Average,0.0045
2475,Celina,Interior River,2016,18-Jul-16,Total Phosphorus (mg/L),Average,0.016
2565,Hammond,Interior River Lowland,2017,12-Jul-17,Total Phosphorus (mg/L),Average,0.017
2346,Green,MI-IN Till Plain,2015,6-Jul-15,Total Phosphorus (mg/L),Average,0.0155
2362,Turtle,Interior River Lowland,2015,15-Jul-15,Total Phosphorus (mg/L),Average,0.045
2378,Todd,Interior River Lowland,2015,22-Jul-15,Total Phosphorus (mg/L),Average,0.0145
2388,Summit,Eastern Corn Belt Plain,2015,27-Jul-15,Total Phosphorus (mg/L),Average,0.077
2560,Mayfield,Interior River Lowland,2017,11-Jul-17,Total Phosphorus (mg/L),Average,0.008
2621,Griffy,Interior River,2017,15-Aug-17,Total Phosphorus (mg/L),Average,0.028
2653,"Twin Pitts, East",Interior River Lowland,2018,2-Jul-18,Total Phosphorus (mg/L),Average,0.031
2676,Gooseneck,MI-IN Till Plain,2018,16-Jul-18,Total Phosphorus (mg/L),Average,0.0365
2677,"Failing ""Gentian""",MI-IN Till Plain,2018,16-Jul-18,Total Phosphorus (mg/L),Average,0.0235
2705,Scott,Interior River Lowland,2018,26-Jul-18,Total Phosphorus (mg/L),Average,0.0695
2504,Pretty,MI-IN Till Plain,2016,2-Aug-16,Total Phosphorus (mg/L),Average,0.0235
2554,John Hay,Interior River,2017,10-Jul-17,Total Phosphorus (mg/L),Average,0.0245
2557,Patoka Reservoir,Interior River,2017,10-Jul-17,Total Phosphorus (mg/L),Average,0.0035
2596,Clair,Eastern Corn Belt Plain,2017,25-Jul-17,Total Phosphorus (mg/L),Average,0.2825
2600,Crooked,MI-IN Till Plain,2017,31-Jul-17,Total Phosphorus (mg/L),Average,0.0275
2660,Bass,Interior River Lowland,2018,3-Jul-18,Total Phosphorus (mg/L),Average,NA
2667,Lawrence,MI-IN Till Plain,2018,9-Jul-18,Total Phosphorus (mg/L),Average,0.603
2374,Goodman,Interior River Lowland,2015,22-Jul-15,Total Phosphorus (mg/L),Average,0.01
2469,Redbud,Interior River Lowland,2016,20-Jul-16,Total Phosphorus (mg/L),Average,0.0505
2482,Star,Interior River Lowland,2016,27-Jul-16,Total Phosphorus (mg/L),Average,0.0945
2566,White Pine,Interior River Lowland,2017,12-Jul-17,Total Phosphorus (mg/L),Average,0.0285
2359,T Lake,Interior River Lowland,2015,15-Jul-15,Total Phosphorus (mg/L),Average,0.0245
2438,Silver,MI-IN Till Plain,2016,27-Jun-16,Total Phosphorus (mg/L),Average,0.016
2470,Hackberry,Interior River Lowland,2016,20-Jul-16,Total Phosphorus (mg/L),Average,0.121
2478,Chrisney,Interior River Lowland,2016,18-Jul-16,Total Phosphorus (mg/L),Average,0.0475
2479,Scheister,Interior River Lowland,2016,27-Jul-16,Total Phosphorus (mg/L),Average,0.062
2491,Kuhn,MI-IN Till Plain,2016,26-Jul-16,Total Phosphorus (mg/L),Average,0.0165
2502,South Twin,MI-IN Till Plain,2016,2-Aug-16,Total Phosphorus (mg/L),Average,0.0215
2593,Crooked,MI-IN Till Plain,2017,25-Jul-17,Total Phosphorus (mg/L),Average,0.063
2360,Bobcat,Interior River Lowland,2015,15-Jul-15,Total Phosphorus (mg/L),Average,0.027
2366,Bass,Interior River Lowland,2015,15-Jul-15,Total Phosphorus (mg/L),Average,0.021
2389,Wawasee,MI-IN Till Plain,2015,28-Jul-15,Total Phosphorus (mg/L),Average,0.0335
2443,Atwood,MI-IN Till Plain,2016,28-Jun-16,Total Phosphorus (mg/L),Average,0.028
2452,South Twin,MI-IN Till Plain,2016,5-Jul-16,Total Phosphorus (mg/L),Average,0.0435
2466,Chapel pit,Interior River Lowland,2016,20-Jul-16,Total Phosphorus (mg/L),Average,0.027
2474,Springs Valley (Tucker),Interior River,2016,18-Jul-16,Total Phosphorus (mg/L),Average,0.01
2516,North Twin,MI-IN Till Plain,2016,13-Aug-16,Total Phosphorus (mg/L),Average,0.0165
2563,Horshoe,Interior River Lowland,2017,12-Jul-17,Total Phosphorus (mg/L),Average,0.028
2598,Cedar,MI-IN Till Plain,2017,31-Jul-17,Total Phosphorus (mg/L),Average,0.026
2599,Barton,MI-IN Till Plain,2017,31-Jul-17,Total Phosphorus (mg/L),Average,0.0205
2648,Little Bause,MI-IN Till Plain,2018,26-Jun-18,Total Phosphorus (mg/L),Average,0.113
2670,Bass (N. Chain),MI-IN Till Plain,2018,9-Jul-18,Total Phosphorus (mg/L),Average,0.22
2394,Yellowwood,Interior River,2015,29-Jul-15,Total Phosphorus (mg/L),Average,0.03925
2455,Lake of the Woods,MI-IN Till Plain,2016,5-Jul-16,Total Phosphorus (mg/L),Average,0.1965
2463,Maxinkuckee,MI-IN Till Plain,2016,12-Jul-16,Total Phosphorus (mg/L),Average,0.0145
2572,Goldeneye,MI-IN Till Plain,2017,17-Jul-17,Total Phosphorus (mg/L),Average,0.031
2606,Upper Long,MI-IN Till Plain,2017,31-Jul-17,Total Phosphorus (mg/L),Average,0.145
2610,Lawrence,MI-IN Till Plain,2017,7-Aug-17,Total Phosphorus (mg/L),Average,0.286
2646,McClish,MI-IN Till Plain,2018,25-Jun-18,Total Phosphorus (mg/L),Average,0.1145
2688,Pretty,MI-IN Till Plain,2018,23-Jul-18,Total Phosphorus (mg/L),Average,0.0675
2344,Blackman,MI-IN Till Plain,2015,6-Jul-15,Total Phosphorus (mg/L),Average,0.0715
2368,Goose,MI-IN Till Plain,2015,21-Jul-15,Total Phosphorus (mg/L),Average,0.0535
2369,Failing,MI-IN Till Plain,2015,20-Jul-15,Total Phosphorus (mg/L),Average,0.0225
2440,Beaver Dam,MI-IN Till Plain,2016,27-Jun-16,Total Phosphorus (mg/L),Average,0.039
2506,Story (Lower),MI-IN Till Plain,2016,8-Aug-16,Total Phosphorus (mg/L),Average,0.206
2605,Latta,MI-IN Till Plain,2017,31-Jul-17,Total Phosphorus (mg/L),Average,0.157
2654,"Twin Pitts, West",Interior River Lowland,2018,2-Jul-18,Total Phosphorus (mg/L),Average,0.1395
2682,Goshen Dam Pond,MI-IN Till Plain,2018,17-Jul-18,Total Phosphorus (mg/L),Average,0.036
2701,Chapel Pit,Interior River Lowland,2018,26-Jul-18,Total Phosphorus (mg/L),Average,0.17
2714,Scheister,Interior River Lowland,2018,31-Jul-18,Total Phosphorus (mg/L),Average,0.0275
2350,Bass (N.Chain),MI-IN Till Plain,2015,14-Jul-15,Total Phosphorus (mg/L),Average,0.035
2385,Oswego,MI-IN Till Plain,2015,28-Jul-15,Total Phosphorus (mg/L),Average,0.16075
2390,Webster,MI-IN Till Plain,2015,28-Jul-15,Total Phosphorus (mg/L),Average,0.1115
2500,Rothenberger,MI-IN Till Plain,2016,2-Aug-16,Total Phosphorus (mg/L),Average,0.4685
2522,Hunter,MI-IN Till Plain,2016,15-Aug-16,Total Phosphorus (mg/L),Average,0.029
2564,West,Interior River Lowland,2017,12-Jul-17,Total Phosphorus (mg/L),Average,0.0345
2567,Long,Central Corn Belt Plain,2017,17-Jul-17,Total Phosphorus (mg/L),Average,0.0315
2568,Loomis,Central Corn Belt Plain,2017,17-Jul-17,Total Phosphorus (mg/L),Average,0.3315
2587,Jimmerson,MI-IN Till Plain,2017,24-Jul-17,Total Phosphorus (mg/L),Average,0.0435
2678,Pleasant,MI-IN Till Plain,2018,16-Jul-18,Total Phosphorus (mg/L),Average,0.0715
2679,Syl-Van,MI-IN Till Plain,2018,16-Jul-18,Total Phosphorus (mg/L),Average,0.1725
2698,University,Interior River,2018,25-Jul-18,Total Phosphorus (mg/L),Average,0.676
2365,Hale,Interior River Lowland,2015,15-Jul-15,Total Phosphorus (mg/L),Average,0.1985
2464,Holem,MI-IN Till Plain,2016,12-Jul-16,Total Phosphorus (mg/L),Average,0.112
2489,Knapp,MI-IN Till Plain,2016,26-Jul-16,Total Phosphorus (mg/L),Average,0.163
2509,Hamiliton,MI-IN Till Plain,2016,8-Aug-16,Total Phosphorus (mg/L),Average,0.018
2542,Mongo Mill Pond,MI-IN Till Plain,2017,21-Jun-17,Total Phosphorus (mg/L),Average,0.082
2632,George,MI-IN Till Plain,2018,25-Jun-18,Total Phosphorus (mg/L),Average,0.167
2658,Bobcat,Interior River Lowland,2018,3-Jul-18,Total Phosphorus (mg/L),Average,0.0555
2689,Big Long,MI-IN Till Plain,2018,23-Jul-18,Total Phosphorus (mg/L),Average,0.2775
2717,Redbud,Interior River Lowland,2018,7-Aug-18,Total Phosphorus (mg/L),Average,0.038
2718,Locust,Interior River Lowland,2018,7-Aug-18,Total Phosphorus (mg/L),Average,0.064
2353,Hog,MI-IN Till Plain,2015,14-Jul-15,Total Phosphorus (mg/L),Average,0.037
2361,Skunk,Interior River Lowland,2015,15-Jul-15,Total Phosphorus (mg/L),Average,0.066
2377,Sycamore,Interior River Lowland,2015,22-Jul-15,Total Phosphorus (mg/L),Average,0.01
2578,Schlamm,Interior River,2017,17-Jul-17,Total Phosphorus (mg/L),Average,0.059
2681,Latta,MI-IN Till Plain,2018,16-Jul-18,Total Phosphorus (mg/L),Average,0.129
2690,Dallas,MI-IN Till Plain,2018,23-Jul-18,Total Phosphorus (mg/L),Average,0.032
2335,Atwood,NA,2015,29-Jun-15,Total Phosphorus (mg/L),Average,0.027
2379,Trimble,Interior River Lowland,2015,22-Jul-15,Total Phosphorus (mg/L),Average,0.019
2446,Tippecanoe,MI-IN Till Plain,2016,28-Jun-16,Total Phosphorus (mg/L),Average,0.041
2473,Elk Creek #9,Interior River,2016,19-Jul-16,Total Phosphorus (mg/L),Average,0.027
2539,Atwood,MI-IN Till Plain,2017,19-Jun-17,Total Phosphorus (mg/L),Average,0.0175
2574,Bowen,MI-IN Till Plain,2017,17-Jul-17,Total Phosphorus (mg/L),Average,0.695
2588,Snow,MI-IN Till Plain,2017,24-Jul-17,Total Phosphorus (mg/L),Average,0.2285
2643,Silver,MI-IN Till Plain,2018,25-Jun-18,Total Phosphorus (mg/L),Average,0.1405
2659,Skunk,Interior River Lowland,2018,3-Jul-18,Total Phosphorus (mg/L),Average,0.209
2700,Clear,Interior River Lowland,2018,26-Jul-18,Total Phosphorus (mg/L),Average,0.038
2716,Spencer,Interior River Lowland,2018,6-Aug-18,Total Phosphorus (mg/L),Average,0.127
2356,Long,Central Corn Belt Plain,2015,13-Jul-15,Total Phosphorus (mg/L),Average,0.029
2382,Center,MI-IN Till Plain,2015,28-Jul-15,Total Phosphorus (mg/L),Average,0.156
2458,Long,Central Corn Belt Plain,2016,11-Jul-16,Total Phosphorus (mg/L),Average,0.04
2485,Fletcher,MI-IN Till Plain,2016,25-Jul-16,Total Phosphorus (mg/L),Average,0.151
2499,Goldeneye,MI-IN Till Plain,2016,1-Aug-16,Total Phosphorus (mg/L),Average,0.0245
2604,Adams,MI-IN Till Plain,2017,31-Jul-17,Total Phosphorus (mg/L),Average,0.0425
2607,Kiser,MI-IN Till Plain,2017,7-Aug-17,Total Phosphorus (mg/L),Average,0.029
2634,Big Otter,MI-IN Till Plain,2018,25-Jun-18,Total Phosphorus (mg/L),Average,0.033
2640,Gordy,MI-IN Till Plain,2018,26-Jun-18,Total Phosphorus (mg/L),Average,NA
2694,Big Chapman,MI-IN Till Plain,2018,24-Jul-18,Total Phosphorus (mg/L),Average,0.0585
2332,Oliver,MI-IN Till Plain,2015,29-Jun-15,Total Phosphorus (mg/L),Average,0.03
2442,Dallas,MI-IN Till Plain,2016,27-Jun-16,Total Phosphorus (mg/L),Average,0.0455
2454,Still,MI-IN Till Plain,2016,5-Jul-16,Total Phosphorus (mg/L),Average,0.019
2505,Bixler,MI-IN Till Plain,2016,2-Aug-16,Total Phosphorus (mg/L),Average,0.227
2547,Engle,MI-IN Till Plain,2017,26-Jun-17,Total Phosphorus (mg/L),Average,0.0335
2553,Tipsaw,Interior River,2017,5-Jul-17,Total Phosphorus (mg/L),Average,0.0445
2642,Loon,MI-IN Till Plain,2018,25-Jun-18,Total Phosphorus (mg/L),Average,0.016
2687,Brokesha,MI-IN Till Plain,2018,23-Jul-18,Total Phosphorus (mg/L),Average,0.04
2693,Tippecanoe,MI-IN Till Plain,2018,24-Jul-18,Total Phosphorus (mg/L),Average,0.029
2704,Fry,NA,2018,26-Jul-18,Total Phosphorus (mg/L),Average,0.395
2331,Otter,MI-IN Till Plain,2015,30-Jun-15,Total Phosphorus (mg/L),Average,0.073
2370,Marsh,MI-IN Till Plain,2015,20-Jul-15,Total Phosphorus (mg/L),Average,0.0955
2375,Redbud,Interior River Lowland,2015,22-Jul-15,Total Phosphorus (mg/L),Average,0.0415
2449,Upper Long,MI-IN Till Plain,2016,6-Jul-16,Total Phosphorus (mg/L),Average,0.11
2514,Monroe (Lower),Interior River,2016,10-Aug-16,Total Phosphorus (mg/L),Average,0.009
2524,Simonton,MI-IN Till Plain,2016,15-Aug-16,Total Phosphorus (mg/L),Average,0.0115
2544,Henry,MI-IN Till Plain,2017,21-Jun-17,Total Phosphorus (mg/L),Average,0.036
2561,Chapel Pit,Interior River Lowland,2017,11-Jul-17,Total Phosphorus (mg/L),Average,0.0285
2589,Pleasant,MI-IN Till Plain,2017,24-Jul-17,Total Phosphorus (mg/L),Average,0.0375
2601,Otter,MI-IN Till Plain,2017,31-Jul-17,Total Phosphorus (mg/L),Average,0.05
2608,Big Chapman,MI-IN Till Plain,2017,7-Aug-17,Total Phosphorus (mg/L),Average,0.027
2611,Mill Pond,MI-IN Till Plain,2017,7-Aug-17,Total Phosphorus (mg/L),Average,0.026
2337,Big Turkey,MI-IN Till Plain,2015,29-Jun-15,Total Phosphorus (mg/L),Average,0.023
2367,Goldeneye,MI-IN Till Plain,2015,21-Jul-15,Total Phosphorus (mg/L),Average,0.158
2483,Skunk,Interior River Lowland,2016,27-Jul-16,Total Phosphorus (mg/L),Average,0.0285
2501,Nauvoo,MI-IN Till Plain,2016,2-Aug-16,Total Phosphorus (mg/L),Average,0.201
2521,Diamond,MI-IN Till Plain,2016,16-Aug-16,Total Phosphorus (mg/L),Average,0.0375
2540,Westler,MI-IN Till Plain,2017,19-Jun-17,Total Phosphorus (mg/L),Average,0.048
2613,Hartz,MI-IN Till Plain,2017,8-Aug-17,Total Phosphorus (mg/L),Average,0.2005
2615,Mansfield Reservoir (Hardin),Interior River Lowland,2017,8-Aug-17,Total Phosphorus (mg/L),Average,0.2565
2672,Canada,Central Corn Belt Plain,2018,10-Jul-18,Total Phosphorus (mg/L),Average,NA
2684,Upper Long,MI-IN Till Plain,2018,17-Jul-18,Total Phosphorus (mg/L),Average,0.145
2691,Syracuse,MI-IN Till Plain,2018,23-Jul-18,Total Phosphorus (mg/L),Average,0.1945
2715,Stump Jumper,Interior River Lowland,2018,31-Jul-18,Total Phosphorus (mg/L),Average,0.0335
2345,Loon,MI-IN Till Plain,2015,6-Jul-15,Total Phosphorus (mg/L),Average,0.028
2351,Fish (Lower),MI-IN Till Plain,2015,14-Jul-15,Total Phosphorus (mg/L),Average,0.026
2357,Clear (LaPorte),MI-IN Till Plain,2015,13-Jul-15,Total Phosphorus (mg/L),Average,0.039
2364,Hackberry,Interior River Lowland,2015,15-Jul-15,Total Phosphorus (mg/L),Average,0.039
2579,Starve Hollow,Eastern Corn Belt Plain,2017,17-Jul-17,Total Phosphorus (mg/L),Average,0.0755
2638,Engle,MI-IN Till Plain,2018,26-Jun-18,Total Phosphorus (mg/L),Average,0.1275
2649,Knapp,MI-IN Till Plain,2018,26-Jun-18,Total Phosphorus (mg/L),Average,0.3265
2657,Fox,Interior River Lowland,2018,3-Jul-18,Total Phosphorus (mg/L),Average,0.032
2347,Big Otter,MI-IN Till Plain,2015,7-Jul-15,Total Phosphorus (mg/L),Average,0.064
2448,Hoffman,MI-IN Till Plain,2016,6-Jul-16,Total Phosphorus (mg/L),Average,0.0445
2465,Lower Fry,Interior River Lowland,2016,20-Jul-16,Total Phosphorus (mg/L),Average,0.016
2507,Story (Upper),MI-IN Till Plain,2016,8-Aug-16,Total Phosphorus (mg/L),Average,0.046
2586,Trout,Interior River Lowland,2017,19-Jul-17,Total Phosphorus (mg/L),Average,0.3865
2620,Brookville,Eastern Corn Belt Plain,2017,15-Aug-17,Total Phosphorus (mg/L),Average,0.0245
2635,Little Otter,MI-IN Till Plain,2018,25-Jun-18,Total Phosphorus (mg/L),Average,0.0795
2674,Loomis,Central Corn Belt Plain,2018,10-Jul-18,Total Phosphorus (mg/L),Average,0.2685
2349,Hartz,MI-IN Till Plain,2015,14-Jul-15,Total Phosphorus (mg/L),Average,0.137
2383,James,MI-IN Till Plain,2015,28-Jul-15,Total Phosphorus (mg/L),Average,0.15375
2543,Big Turkey,MI-IN Till Plain,2017,21-Jun-17,Total Phosphorus (mg/L),Average,0.076
2683,Rothenberger,MI-IN Till Plain,2018,17-Jul-18,Total Phosphorus (mg/L),Average,0.1445
2711,Mississinewa Res.,Eastern Corn Belt Plain,2018,31-Jul-18,Total Phosphorus (mg/L),Average,0.216
2355,Canada,Central Corn Belt Plain,2015,13-Jul-15,Total Phosphorus (mg/L),Average,0.081
2384,North Little,MI-IN Till Plain,2015,27-Jul-15,Total Phosphorus (mg/L),Average,0.0845
2450,Rider,MI-IN Till Plain,2016,6-Jul-16,Total Phosphorus (mg/L),Average,0.022
2498,Banning,MI-IN Till Plain,2016,1-Aug-16,Total Phosphorus (mg/L),Average,0.031
2545,Webster,MI-IN Till Plain,2017,26-Jun-17,Total Phosphorus (mg/L),Average,0.1015
2602,Golden,MI-IN Till Plain,2017,31-Jul-17,Total Phosphorus (mg/L),Average,0.1245
2393,Grouse Ridge,Eastern Corn Belt Plain,2015,29-Jul-15,Total Phosphorus (mg/L),Average,0.03625
2441,Westler,MI-IN Till Plain,2016,27-Jun-16,Total Phosphorus (mg/L),Average,0.0665
2461,Lake of the Woods,MI-IN Till Plain,2016,12-Jul-16,Total Phosphorus (mg/L),Average,0.1575
2472,Spurgeon Hollow,Interior River,2016,19-Jul-16,Total Phosphorus (mg/L),Average,0.0295
2488,Robinson,MI-IN Till Plain,2016,26-Jul-16,Total Phosphorus (mg/L),Average,0.1675
2541,Rider,MI-IN Till Plain,2017,21-Jun-17,Total Phosphorus (mg/L),Average,0.034
2666,Thomas,MI-IN Till Plain,2018,9-Jul-18,Total Phosphorus (mg/L),Average,0.1875
2444,Miller (Chain-O),MI-IN Till Plain,2016,28-Jun-16,Total Phosphorus (mg/L),Average,0.173
2451,Webster,MI-IN Till Plain,2016,5-Jul-16,Total Phosphorus (mg/L),Average,0.1615
2495,Prairie Creek Reservoir,Eastern Corn Belt Plain,2016,3-Aug-16,Total Phosphorus (mg/L),Average,0.118
2508,Ball,MI-IN Till Plain,2016,8-Aug-16,Total Phosphorus (mg/L),Average,0.193
2639,Duely,MI-IN Till Plain,2018,26-Jun-18,Total Phosphorus (mg/L),Average,0.0495
2665,Kings,MI-IN Till Plain,2018,9-Jul-18,Total Phosphorus (mg/L),Average,0.0305
2328,Shriner,MI-IN Till Plain,2015,30-Jun-15,Total Phosphorus (mg/L),Average,0.2075
2336,Round,MI-IN Till Plain,2015,30-Jun-15,Total Phosphorus (mg/L),Average,0.1985
2341,Hindman,MI-IN Till Plain,2015,7-Jul-15,Total Phosphorus (mg/L),Average,0.035
2456,Bear,MI-IN Till Plain,2016,6-Jul-16,Total Phosphorus (mg/L),Average,0.16
2523,Steinbarger,MI-IN Till Plain,2016,16-Aug-16,Total Phosphorus (mg/L),Average,0.152
2538,Story (Upper),MI-IN Till Plain,2017,19-Jun-17,Total Phosphorus (mg/L),Average,0.1045
2647,Port Mitchell,MI-IN Till Plain,2018,26-Jun-18,Total Phosphorus (mg/L),Average,0.088
2652,Prides Creek,Interior River Lowland,2018,2-Jul-18,Total Phosphorus (mg/L),Average,0.0315
2352,Fish (Upper),MI-IN Till Plain,2015,14-Jul-15,Total Phosphorus (mg/L),Average,0.0445
2372,Nauvoo,MI-IN Till Plain,2015,20-Jul-15,Total Phosphorus (mg/L),Average,0.1815
2515,University,Interior River,2016,10-Aug-16,Total Phosphorus (mg/L),Average,0.2525
2577,Oak,Eastern Corn Belt Plain,2017,17-Jul-17,Total Phosphorus (mg/L),Average,0.0425
2580,Crosley,Eastern Corn Belt Plain,2017,17-Jul-17,Total Phosphorus (mg/L),Average,0.0695
2597,Sylvan,MI-IN Till Plain,2017,11-Jul-17,Total Phosphorus (mg/L),Average,0.227
2636,Golden,MI-IN Till Plain,2018,25-Jun-18,Total Phosphorus (mg/L),Average,0.1415
2644,Hogback,MI-IN Till Plain,2018,25-Jun-18,Total Phosphorus (mg/L),Average,0.093
2680,Nauvoo,MI-IN Till Plain,2018,16-Jul-18,Total Phosphorus (mg/L),Average,0.242
